STN,Date,   Min_temp,   Max_temp
  270,20130924,  109,  169
  270,20130925,  139,  174
  270,20130926,   53,  148
  270,20130927,   31,  155
  270,20130928,   78,  160
  270,20130929,   71,  157
  270,20130930,   62,  145
  270,20131001,   46,  145
  270,20131002,   64,  142
  270,20131003,   52,  156
  270,20131004,   98,  197
  270,20131005,   80,  179
  270,20131006,   63,  172
  270,20131007,   79,  177
  270,20131008,   89,  185
  270,20131009,   68,  145
  270,20131010,   48,  124
  270,20131011,   52,  140
  270,20131012,   88,  132
  270,20131013,   78,  101
  270,20131014,   80,  115
  270,20131015,   53,  128
  270,20131016,   68,  156
  270,20131017,   90,  139
  270,20131018,   79,  139
  270,20131019,   89,  141
  270,20131020,  120,  158
  270,20131021,  121,  161
  270,20131022,  131,  207
  270,20131023,  111,  179
  270,20131024,   53,  154
  270,20131025,   91,  160
  270,20131026,  130,  171
  270,20131027,  120,  148
  270,20131028,  103,  165
  270,20131029,   71,  125
  270,20131030,   66,  129
  270,20131031,   81,  113
  270,20131101,   96,  122
  270,20131102,   84,  120
  270,20131103,   69,  113
  270,20131104,   66,  100
  270,20131105,   50,   95
  270,20131106,   77,  135
  270,20131107,   70,  139
  270,20131108,   46,  105
  270,20131109,   39,  103
  270,20131110,   28,  103
  270,20131111,   18,   92
  270,20131112,   57,   87
  270,20131113,   23,  108
  270,20131114,   54,   87
  270,20131115,   19,  109
  270,20131116,   27,   93
  270,20131117,   76,  102
  270,20131118,   57,   78
  270,20131119,   12,   88
  270,20131120,   -4,   61
  270,20131121,  -30,   57
  270,20131122,   -4,   58
  270,20131123,   21,   83
  270,20131124,   38,   80
  270,20131125,   29,   74
  270,20131126,   42,   78
  270,20131127,   44,   91
  270,20131128,   66,   96
  270,20131129,   40,   92
  270,20131130,   40,   92
  270,20131201,   43,   94
  270,20131202,  -17,   90
  270,20131203,  -20,   61
  270,20131204,   42,   85
  270,20131205,    6,   79
  270,20131206,    6,   53
  270,20131207,   27,   76
  270,20131208,   47,   90
  270,20131209,   49,   95
  270,20131210,    3,   79
  270,20131211,   -4,   54
  270,20131212,    7,   51
  270,20131213,   14,   44
  270,20131214,   28,   84
  270,20131215,   54,   93
  270,20131216,   75,  107
  270,20131217,   28,   79
  270,20131218,   53,   82
  270,20131219,   17,   86
  270,20131220,   32,   72
  270,20131221,   58,   73
  270,20131222,   53,   86
  270,20131223,   25,   98
  270,20131224,   71,  105
  270,20131225,   27,   78
  270,20131226,   28,   55
  270,20131227,   25,   89
  270,20131228,   33,   80
  270,20131229,   29,   72
  270,20131230,   25,   68
  270,20131231,   52,   77
  270,20140101,   45,   85
  270,20140102,   55,  102
  270,20140103,   53,  102
  270,20140104,   56,   84
  270,20140105,   33,   71
  270,20140106,   48,  127
  270,20140107,   78,  104
  270,20140108,   61,   96
  270,20140109,   59,  108
  270,20140110,   43,   84
  270,20140111,   47,   73
  270,20140112,    4,   68
  270,20140113,   14,   90
  270,20140114,   25,   66
  270,20140115,   31,   56
  270,20140116,   48,   80
  270,20140117,   48,   84
  270,20140118,   47,   83
  270,20140119,   36,   66
  270,20140120,    9,   41
  270,20140121,    4,   21
  270,20140122,   20,   37
  270,20140123,   12,   36
  270,20140124,  -17,   35
  270,20140125,  -18,   30
  270,20140126,  -14,   57
  270,20140127,   13,   42
  270,20140128,   10,   69
  270,20140129,  -36,   10
  270,20140130,  -44,    1
  270,20140131,  -37,   51
  270,20140201,   37,   72
  270,20140202,   30,   71
  270,20140203,    7,   77
  270,20140204,   22,   81
  270,20140205,   28,   89
  270,20140206,   57,   81
  270,20140207,   39,   93
  270,20140208,   41,   79
  270,20140209,   37,   62
  270,20140210,   15,   67
  270,20140211,    1,   73
  270,20140212,   17,   80
  270,20140213,   18,   69
  270,20140214,   18,   74
  270,20140215,   55,  106
  270,20140216,   20,   74
  270,20140217,    8,   81
  270,20140218,   42,   83
  270,20140219,   45,   92
  270,20140220,   46,   94
  270,20140221,   52,   85
  270,20140222,   42,   93
  270,20140223,   38,  102
  270,20140224,   44,  116
  270,20140225,   59,  110
  270,20140226,   36,  102
  270,20140227,   26,   84
  270,20140228,   22,   80
  270,20140301,   14,   76
  270,20140302,    8,   92
  270,20140303,   29,   72
  270,20140304,    8,  113
  270,20140305,   18,  109
  270,20140306,   16,  115
  270,20140307,   14,  107
  270,20140308,  -20,  144
  270,20140309,   50,  166
  270,20140310,   30,  146
  270,20140311,   26,  116
  270,20140312,  -12,  145
  270,20140313,  -12,  124
  270,20140314,   47,   90
  270,20140315,   71,  102
  270,20140316,   82,  110
  270,20140317,   81,  112
  270,20140318,   76,  121
  270,20140319,   78,  118
  270,20140320,   71,  187
  270,20140321,   42,  103
  270,20140322,   37,   97
  270,20140323,   18,   88
  270,20140324,   -2,   93
  270,20140325,  -29,   95
  270,20140326,    2,   89
  270,20140327,   32,  123
  270,20140328,   29,  148
  270,20140329,   45,  180
  270,20140330,   54,  187
  270,20140331,   66,  158
  270,20140401,   52,  175
  270,20140402,   36,  157
  270,20140403,   58,  166
  270,20140404,  101,  129
  270,20140405,   82,  157
  270,20140406,   90,  143
  270,20140407,  115,  185
  270,20140408,   66,  128
  270,20140409,   66,  122
  270,20140410,   45,  142
  270,20140411,   34,  137
  270,20140412,   20,  139
  270,20140413,   70,  117
  270,20140414,   55,  105
  270,20140415,   11,   98
  270,20140416,   -6,  140
  270,20140417,   53,  160
  270,20140418,   58,  111
  270,20140419,   42,  144
  270,20140420,   85,  201
  270,20140421,   87,  145
  270,20140422,   75,  179
  270,20140423,   30,  194
  270,20140424,   98,  194
  270,20140425,  101,  201
  270,20140426,  112,  179
  270,20140427,   91,  157
  270,20140428,   98,  170
  270,20140429,  106,  197
  270,20140430,  103,  190
  270,20140501,   88,  120
  270,20140502,   40,  115
  270,20140503,   14,  112
  270,20140504,   68,  119
  270,20140505,   88,  171
  270,20140506,  101,  170
  270,20140507,   90,  152
  270,20140508,  103,  122
  270,20140509,   92,  148
  270,20140510,   82,  139
  270,20140511,  100,  128
  270,20140512,   80,  130
  270,20140513,   71,  131
  270,20140514,   49,  128
  270,20140515,   41,  136
  270,20140516,   39,  162
  270,20140517,   57,  195
  270,20140518,   82,  207
  270,20140519,   87,  208
  270,20140520,  142,  266
  270,20140521,  136,  217
  270,20140522,  152,  220
  270,20140523,  108,  178
  270,20140524,   92,  198
  270,20140525,   86,  194
  270,20140526,  116,  215
  270,20140527,  119,  201
  270,20140528,   98,  119
  270,20140529,   84,  151
  270,20140530,   62,  168
  270,20140531,   65,  169
  270,20140601,   66,  165
  270,20140602,   52,  189
  270,20140603,  103,  208
  270,20140604,  122,  204
  270,20140605,  105,  169
  270,20140606,  103,  202
  270,20140607,  104,  246
  270,20140608,  133,  234
  270,20140609,  129,  258
  270,20140610,  147,  247
  270,20140611,  120,  206
  270,20140612,  110,  215
  270,20140613,  128,  201
  270,20140614,  122,  178
  270,20140615,  131,  182
  270,20140616,  128,  172
  270,20140617,  111,  176
  270,20140618,  135,  170
  270,20140619,  120,  167
  270,20140620,  119,  169
  270,20140621,  114,  176
  270,20140622,  108,  168
  270,20140623,  121,  190
  270,20140624,  109,  174
  270,20140625,  111,  187
  270,20140626,  116,  201
  270,20140627,  128,  192
  270,20140628,  120,  197
  270,20140629,  115,  180
  270,20140630,  101,  176
  270,20140701,   99,  179
  270,20140702,  104,  185
  270,20140703,  110,  231
  270,20140704,  144,  279
  270,20140705,  151,  230
  270,20140706,  146,  246
  270,20140707,  141,  221
  270,20140708,  129,  179
  270,20140709,  137,  216
  270,20140710,  142,  254
  270,20140711,  147,  275
  270,20140712,  119,  244
  270,20140713,  125,  231
  270,20140714,  140,  198
  270,20140715,  115,  215
  270,20140716,   96,  231
  270,20140717,  159,  248
  270,20140718,  156,  275
  270,20140719,  192,  334
  270,20140720,  189,  269
  270,20140721,  179,  208
  270,20140722,  173,  250
  270,20140723,  170,  264
  270,20140724,  161,  261
  270,20140725,  163,  213
  270,20140726,  177,  245
  270,20140727,  156,  236
  270,20140728,  154,  235
  270,20140729,  153,  236
  270,20140730,  132,  221
  270,20140731,  128,  243
  270,20140801,  143,  261
  270,20140802,  148,  288
  270,20140803,  156,  228
  270,20140804,  137,  231
  270,20140805,  121,  229
  270,20140806,  149,  248
  270,20140807,  128,  233
  270,20140808,  108,  231
  270,20140809,  158,  215
  270,20140810,  159,  221
  270,20140811,  133,  208
  270,20140812,  121,  195
  270,20140813,  129,  198
  270,20140814,  119,  200
  270,20140815,  119,  196
  270,20140816,  114,  183
  270,20140817,  127,  168
  270,20140818,  105,  176
  270,20140819,  103,  155
  270,20140820,   88,  171
  270,20140821,   79,  174
  270,20140822,   89,  159
  270,20140823,   83,  162
  270,20140824,   79,  169
  270,20140825,   75,  170
  270,20140826,   87,  182
  270,20140827,   94,  199
  270,20140828,  125,  219
  270,20140829,  146,  204
  270,20140830,  132,  205
  270,20140831,  106,  186
  270,20140901,   98,  190
  270,20140902,   85,  200
  270,20140903,   84,  213
  270,20140904,  126,  232
  270,20140905,  140,  241
  270,20140906,  140,  204
  270,20140907,  103,  206
  270,20140908,   81,  189
  270,20140909,  123,  165
  270,20140910,  117,  169
  270,20140911,  109,  194
  270,20140912,   85,  202
  270,20140913,  130,  203
  270,20140914,  102,  196
  270,20140915,  106,  204
  270,20140916,  159,  236
  270,20140917,  148,  242
  270,20140918,  135,  251
  270,20140919,  106,  236
  270,20140920,  129,  210
  270,20140921,  132,  177
  270,20140922,   93,  168
  270,20140923,   75,  171
  270,20140924,  111,  151
  270,20140925,  111,  167
  270,20140926,   92,  181
  270,20140927,   67,  191
  270,20140928,  107,  201
  270,20140929,   94,  198
  270,20140930,  124,  191
  270,20141001,  126,  190
  270,20141002,  124,  183
  270,20141003,  126,  204
  270,20141004,  122,  209
  270,20141005,  108,  149
  270,20141006,  124,  149
  270,20141007,  100,  149
  270,20141008,   89,  151
  270,20141009,  130,  167
  270,20141010,  111,  172
  270,20141011,   98,  170
  270,20141012,   83,  165
  270,20141013,  119,  176
  270,20141014,   97,  136
  270,20141015,   90,  165
  270,20141016,  107,  165
  270,20141017,  106,  183
  270,20141018,  126,  198
  270,20141019,  152,  177
  270,20141020,  121,  160
  270,20141021,   85,  133
  270,20141022,   81,  133
  270,20141023,  102,  144
  270,20141024,  106,  125
  270,20141025,   86,  154
  270,20141026,   95,  142
  270,20141027,  100,  154
  270,20141028,   83,  138
  270,20141029,   62,  128
  270,20141030,   40,  132
  270,20141031,  104,  157
  270,20141101,  108,  169
  270,20141102,  120,  159
  270,20141103,  101,  142
  270,20141104,   49,  112
  270,20141105,   21,  105
  270,20141106,   19,  102
  270,20141107,   45,   89
  270,20141108,   80,  120
  270,20141109,   80,  117
  270,20141110,   68,  119
  270,20141111,   54,  123
  270,20141112,   65,  121
  270,20141113,   44,  126
  270,20141114,   75,  112
  270,20141115,   86,  104
  270,20141116,   82,  100
  270,20141117,   70,  117
  270,20141118,   41,   89
  270,20141119,   20,   90
  270,20141120,   32,   90
  270,20141121,  -20,   74
  270,20141122,   39,   93
  270,20141123,   83,  126
  270,20141124,   21,  109
  270,20141125,    8,   95
  270,20141126,   37,   54
  270,20141127,   39,   60
  270,20141128,   22,   54
  270,20141129,    8,   23
  270,20141130,    5,   21
  270,20141201,   -9,   10
  270,20141202,  -12,    7
  270,20141203,  -20,   17
  270,20141204,  -20,    9
  270,20141205,    6,   41
  270,20141206,   -4,   86
  270,20141207,    5,   69
  270,20141208,   -3,   71
  270,20141209,  -14,   51
  270,20141210,   43,   79
  270,20141211,   26,   72
  270,20141212,   43,   88
  270,20141213,    1,   76
  270,20141214,   -3,   51
  270,20141215,   33,   79
  270,20141216,   10,   76
  270,20141217,   27,   96
  270,20141218,   86,  115
  270,20141219,   71,  113
  270,20141220,   42,   82
  270,20141221,   54,  100
  270,20141222,   99,  117
  270,20141223,   92,  108
  270,20141224,   59,   98
  270,20141225,    6,   74
  270,20141226,  -35,   42
  270,20141227,  -12,   24
  270,20141228,  -42,   51
  270,20141229,   28,   59
  270,20141230,   39,   64
  270,20141231,   19,   75
  270,20150101,   28,   49
  270,20150102,   44,  102
  270,20150103,   45,   65
  270,20150104,    5,   76
  270,20150105,   11,   55
  270,20150106,   25,   64
  270,20150107,    7,   68
  270,20150108,   39,   83
  270,20150109,   51,  110
  270,20150110,   52,  115
  270,20150111,   41,   72
  270,20150112,   51,   93
  270,20150113,   26,   99
  270,20150114,   14,   51
  270,20150115,   42,   85
  270,20150116,   28,   69
  270,20150117,   -5,   56
  270,20150118,   11,   31
  270,20150119,  -14,   39
  270,20150120,   -5,   17
  270,20150121,  -24,    8
  270,20150122,  -29,   18
  270,20150123,  -43,   16
  270,20150124,  -15,   47
  270,20150125,   12,   52
  270,20150126,   35,   73
  270,20150127,   20,   69
  270,20150128,   29,   57
  270,20150129,    1,   41
  270,20150130,  -29,   46
  270,20150131,  -12,   50
  270,20150201,  -10,   44
  270,20150202,   -8,   51
  270,20150203,  -21,   53
  270,20150204,  -37,   33
  270,20150205,  -47,   13
  270,20150206,  -55,   13
  270,20150207,  -50,   56
  270,20150208,   38,   66
  270,20150209,   52,   71
  270,20150210,   48,   69
  270,20150211,   31,   51
  270,20150212,   18,   34
  270,20150213,   14,   79
  270,20150214,   38,   97
  270,20150215,  -31,   48
  270,20150216,  -40,   52
  270,20150217,   -9,   76
  270,20150218,   -3,   77
  270,20150219,    7,   65
  270,20150220,   27,   63
  270,20150221,   11,   57
  270,20150222,   -3,   67
  270,20150223,   13,   82
  270,20150224,   30,   76
  270,20150225,   15,   57
  270,20150226,    6,   78
  270,20150227,    3,   71
  270,20150228,    1,   76
  270,20150301,   53,   88
  270,20150302,    7,   73
  270,20150303,    6,   55
  270,20150304,   26,   73
  270,20150305,   16,   82
  270,20150306,   39,   91
  270,20150307,   43,  110
  270,20150308,   47,  120
  270,20150309,   12,  106
  270,20150310,    7,   95
  270,20150311,  -17,  102
  270,20150312,    5,  116
  270,20150313,    7,   67
  270,20150314,    9,   56
  270,20150315,   29,   87
  270,20150316,   37,  127
  270,20150317,    3,  147
  270,20150318,   -3,  111
  270,20150319,   25,  102
  270,20150320,   40,   63
  270,20150321,   36,   85
  270,20150322,   12,   74
  270,20150323,  -10,   79
  270,20150324,   23,  100
  270,20150325,   45,   63
  270,20150326,   16,   73
  270,20150327,   18,   77
  270,20150328,   11,   95
  270,20150329,   58,  100
  270,20150330,   43,   83
  270,20150331,   43,  100
  270,20150401,   22,   79
  270,20150402,    6,   79
  270,20150403,   11,   97
  270,20150404,   -6,   82
  270,20150405,  -10,   92
  270,20150406,   15,  116
  270,20150407,   10,   86
  270,20150408,   49,  113
  270,20150409,   38,  149
  270,20150410,   31,  165
  270,20150411,   51,  135
  270,20150412,   46,  132
  270,20150413,   45,  109
  270,20150414,   58,  139
  270,20150415,   63,  163
  270,20150416,   28,  116
  270,20150417,   21,  104
  270,20150418,   26,  114
  270,20150419,   30,  124
  270,20150420,   24,  140
  270,20150421,   18,  118
  270,20150422,   52,  106
  270,20150423,   35,  117
  270,20150424,    4,  159
  270,20150425,   85,  134
  270,20150426,   20,  100
  270,20150427,    5,   99
  270,20150428,   -8,  107
  270,20150429,   38,  133
  270,20150430,   42,  124
  270,20150501,   26,  107
  270,20150502,   13,  116
  270,20150503,   45,  161
  270,20150504,  104,  168
  270,20150505,   87,  218
  270,20150506,   89,  150
  270,20150507,   64,  133
  270,20150508,   76,  168
  270,20150509,   89,  146
  270,20150510,   81,  168
  270,20150511,  110,  231
  270,20150512,   92,  164
  270,20150513,   79,  145
  270,20150514,   29,  111
  270,20150515,   17,  112
  270,20150516,   41,  138
  270,20150517,   76,  142
  270,20150518,   83,  127
  270,20150519,   58,  135
  270,20150520,   60,  136
  270,20150521,   88,  159
  270,20150522,  102,  181
  270,20150523,   84,  129
  270,20150524,   69,  166
  270,20150525,   80,  134
  270,20150526,   84,  130
  270,20150527,   82,  165
  270,20150528,   66,  147
  270,20150529,   73,  143
  270,20150530,   54,  134
  270,20150531,   80,  147
  270,20150601,   64,  153
  270,20150602,  113,  163
  270,20150603,   68,  158
  270,20150604,   44,  197
  270,20150605,  114,  294
  270,20150606,  110,  169
  270,20150607,   71,  158
  270,20150608,   56,  142
  270,20150609,   75,  132
  270,20150610,   91,  171
  270,20150611,   79,  197
  270,20150612,  111,  247
  270,20150613,  128,  201
  270,20150614,   72,  149
  270,20150615,   56,  150
  270,20150616,   62,  158
  270,20150617,   75,  197
  270,20150618,  116,  156
  270,20150619,  102,  159
  270,20150620,   87,  154
  270,20150621,  103,  188
  270,20150622,   83,  163
  270,20150623,   82,  143
  270,20150624,  111,  194
  270,20150625,  120,  221
  270,20150626,  128,  219
  270,20150627,  109,  196
  270,20150628,  101,  201
  270,20150629,  113,  213
  270,20150630,   98,  241
  270,20150701,  140,  304
  270,20150702,  189,  340
  270,20150703,  168,  254
  270,20150704,  176,  307
  270,20150705,  156,  242
  270,20150706,  132,  205
  270,20150707,  134,  249
  270,20150708,  125,  187
  270,20150709,   90,  164
  270,20150710,   90,  203
  270,20150711,  143,  262
  270,20150712,  145,  195
  270,20150713,  146,  192
  270,20150714,  128,  182
  270,20150715,  113,  196
  270,20150716,  141,  204
  270,20150717,  141,  236
  270,20150718,  129,  198
  270,20150719,  105,  187
  270,20150720,   96,  227
  270,20150721,  142,  225
  270,20150722,  143,  219
  270,20150723,  103,  194
  270,20150724,  102,  208
  270,20150725,  126,  205
  270,20150726,  110,  200
  270,20150727,  132,  175
  270,20150728,  134,  182
  270,20150729,  109,  158
  270,20150730,  113,  167
  270,20150731,  101,  178
  270,20150801,   99,  199
  270,20150802,  120,  228
  270,20150803,  150,  290
  270,20150804,  135,  196
  270,20150805,  127,  232
  270,20150806,  142,  274
  270,20150807,  112,  239
  270,20150808,   88,  193
  270,20150809,   87,  239
  270,20150810,  161,  237
  270,20150811,  149,  224
  270,20150812,  134,  204
  270,20150813,  135,  252
  270,20150814,  174,  252
  270,20150815,  164,  217
  270,20150816,  135,  173
  270,20150817,  142,  183
  270,20150818,  135,  181
  270,20150819,  129,  213
  270,20150820,  137,  239
  270,20150821,  154,  250
  270,20150822,  166,  258
  270,20150823,  144,  250
  270,20150824,  143,  225
  270,20150825,  137,  190
  270,20150826,  153,  227
  270,20150827,  132,  178
  270,20150828,  123,  199
  270,20150829,  127,  208
  270,20150830,  143,  220
  270,20150831,  164,  233
  270,20150901,  133,  178
  270,20150902,  102,  176
  270,20150903,  104,  157
  270,20150904,  121,  173
  270,20150905,  108,  163
  270,20150906,  111,  162
  270,20150907,  128,  169
  270,20150908,  104,  166
  270,20150909,   70,  179
  270,20150910,   88,  183
  270,20150911,   99,  187
  270,20150912,  107,  189
  270,20150913,  143,  190
  270,20150914,  110,  188
  270,20150915,   96,  156
  270,20150916,  109,  177
  270,20150917,  111,  160
  270,20150918,  105,  183
  270,20150919,   85,  174
  270,20150920,  103,  175
  270,20150921,  122,  173
  270,20150922,   73,  162
  270,20150923,   52,  181
  270,20150924,   98,  149
  270,20150925,   69,  170
  270,20150926,   61,  164
  270,20150927,   47,  165
  270,20150928,   49,  163
  270,20150929,   51,  169
  270,20150930,   70,  173
  270,20151001,   46,  166
  270,20151002,   26,  172
  270,20151003,   75,  169
  270,20151004,   71,  169
  270,20151005,   59,  169
  270,20151006,  119,  159
  270,20151007,  139,  173
  270,20151008,  120,  160
  270,20151009,  102,  150
  270,20151010,   49,  138
  270,20151011,   25,  104
  270,20151012,   13,   86
  270,20151013,   21,   97
  270,20151014,   48,   83
  270,20151015,    6,   96
  270,20151016,   66,  101
  270,20151017,   65,  104
  270,20151018,   61,  132
  270,20151019,   51,  141
  270,20151020,   57,  127
  270,20151021,   72,  122
  270,20151022,   70,  144
  270,20151023,   61,  141
  270,20151024,   99,  125
  270,20151025,   37,  132
  270,20151026,   60,  151
  270,20151027,   65,  102
  270,20151028,   61,   97
  270,20151029,   87,  124
  270,20151030,   78,  130
  270,20151031,   59,  127
  270,20151101,   41,  104
  270,20151102,   58,   91
  270,20151103,   41,  144
  270,20151104,   81,  139
  270,20151105,  114,  139
  270,20151106,  135,  156
  270,20151107,  116,  171
  270,20151108,   74,  153
  270,20151109,   99,  151
  270,20151110,  140,  155
  270,20151111,  126,  141
  270,20151112,  106,  145
  270,20151113,   51,  131
  270,20151114,   60,  121
  270,20151115,  120,  144
  270,20151116,   91,  136
  270,20151117,   94,  148
  270,20151118,   98,  130
  270,20151119,   80,  124
  270,20151120,   44,  101
  270,20151121,   18,   72
  270,20151122,   11,   65
  270,20151123,  -11,   65
  270,20151124,   38,   60
  270,20151125,   45,   83
  270,20151126,   22,   94
  270,20151127,   44,   68
  270,20151128,   53,   91
  270,20151129,   66,  115
  270,20151130,   53,  113
  270,20151201,   40,  117
  270,20151202,   86,  113
  270,20151203,   82,  105
  270,20151204,   77,   97
  270,20151205,   74,   97
  270,20151206,   78,  121
  270,20151207,   88,  110
  270,20151208,   75,  118
  270,20151209,   64,   91
  270,20151210,   57,   75
  270,20151211,   62,   88
  270,20151212,   49,  111
  270,20151213,   24,   96
  270,20151214,   51,   82
  270,20151215,   23,   85
  270,20151216,   66,  118
  270,20151217,  112,  126
  270,20151218,   96,  118
  270,20151219,   94,  128
  270,20151220,  103,  120
  270,20151221,   76,  115
  270,20151222,   80,  132
  270,20151223,   64,  116
  270,20151224,   68,  117
  270,20151225,   34,  129
  270,20151226,  107,  133
  270,20151227,   86,  117
  270,20151228,   84,  109
  270,20151229,   59,   86
  270,20151230,   55,   88
  270,20151231,   50,   96
  270,20160101,    3,   90
  270,20160102,   21,   45
  270,20160103,   -2,   21
  270,20160104,  -32,   13
  270,20160105,  -33,  -12
  270,20160106,  -42,  -26
  270,20160107,  -26,   65
  270,20160108,   21,   83
  270,20160109,    9,   62
  270,20160110,   37,   73
  270,20160111,   28,   58
  270,20160112,   31,   76
  270,20160113,   14,   71
  270,20160114,    6,   53
  270,20160115,   -7,   46
  270,20160116,   -5,   47
  270,20160117,  -39,   32
  270,20160118,  -43,   -5
  270,20160119,  -45,   25
  270,20160120,  -38,   46
  270,20160121,  -46,    0
  270,20160122,  -26,   33
  270,20160123,   33,   89
  270,20160124,   45,   96
  270,20160125,   69,  131
  270,20160126,   47,   96
  270,20160127,   78,  116
  270,20160128,   43,   78
  270,20160129,   53,  103
  270,20160130,   28,   93
  270,20160131,   41,   71
  270,20160201,   66,  107
  270,20160202,   63,   91
  270,20160203,   34,   65
  270,20160204,   39,   64
  270,20160205,   46,   96
  270,20160206,   83,  100
  270,20160207,   63,  103
  270,20160208,   58,   88
  270,20160209,   26,   75
  270,20160210,   20,   77
  270,20160211,    0,   75
  270,20160212,   -7,   42
  270,20160213,  -13,   33
  270,20160214,   16,   34
  270,20160215,  -15,   54
  270,20160216,  -36,   55
  270,20160217,  -37,   26
  270,20160218,  -30,   19
  270,20160219,  -32,   67
  270,20160220,   44,   86
  270,20160221,   67,  108
  270,20160222,   29,   99
  270,20160223,    3,   74
  270,20160224,  -10,   60
  270,20160225,  -17,   56
  270,20160226,  -25,   61
  270,20160227,  -41,   66
  270,20160228,  -43,   70
  270,20160229,  -37,   70
  270,20160301,  -33,   73
  270,20160302,   14,   77
  270,20160303,    1,   67
  270,20160304,    7,   31
  270,20160305,  -17,   67
  270,20160306,  -26,   63
  270,20160307,  -23,   69
  270,20160308,    9,   73
  270,20160309,   21,   82
  270,20160310,   -1,   67
  270,20160311,  -30,   52
  270,20160312,  -48,   86
  270,20160313,  -37,   75
  270,20160314,  -21,   89
  270,20160315,   21,   89
  270,20160316,   10,   92
  270,20160317,  -39,  104
  270,20160318,   40,   87
  270,20160319,   47,   73
  270,20160320,   27,   79
  270,20160321,   59,   82
  270,20160322,   58,   99
  270,20160323,   41,   97
  270,20160324,   49,   90
  270,20160325,    7,   93
  270,20160326,    3,  148
  270,20160327,   60,  114
  270,20160328,   64,  116
  270,20160329,   47,  101
  270,20160330,   27,  100
  270,20160331,   13,  101
  270,20160401,  -21,  119
  270,20160402,   54,  132
  270,20160403,   85,  168
  270,20160404,   64,  154
  270,20160405,   78,  122
  270,20160406,   47,  112
  270,20160407,   58,   97
  270,20160408,   35,  109
  270,20160409,   37,  145
  270,20160410,   67,  128
  270,20160411,   68,  156
  270,20160412,   81,  154
  270,20160413,   49,  151
  270,20160414,   46,  153
  270,20160415,   52,  112
  270,20160416,   32,  108
  270,20160417,   12,  103
  270,20160418,   44,  122
  270,20160419,   42,  111
  270,20160420,   16,  108
  270,20160421,  -20,  124
  270,20160422,   22,  106
  270,20160423,   12,   85
  270,20160424,   10,   82
  270,20160425,   14,   96
  270,20160426,   13,   81
  270,20160427,   19,   89
  270,20160428,    3,   96
  270,20160429,   33,  104
  270,20160430,    5,  106
  270,20160501,   -1,  124
  270,20160502,   35,  158
  270,20160503,   39,  125
  270,20160504,   33,  157
  270,20160505,   71,  183
  270,20160506,   94,  230
  270,20160507,  140,  260
  270,20160508,  142,  249
  270,20160509,  149,  246
  270,20160510,  143,  240
  270,20160511,  135,  249
  270,20160512,  115,  226
  270,20160513,   76,  170
  270,20160514,   56,  115
  270,20160515,   46,  113
  270,20160516,   35,  131
  270,20160517,   79,  153
  270,20160518,   84,  181
  270,20160519,   89,  197
  270,20160520,  107,  153
  270,20160521,   99,  214
  270,20160522,  120,  188
  270,20160523,  100,  122
  270,20160524,   96,  108
  270,20160525,   99,  141
  270,20160526,   80,  167
  270,20160527,   71,  172
  270,20160528,   94,  207
  270,20160529,  122,  183
  270,20160530,  137,  194
  270,20160531,  150,  230
  270,20160601,  140,  225
  270,20160602,  126,  146
  270,20160603,  126,  250
  270,20160604,  136,  265
  270,20160605,  102,  185
  270,20160606,   93,  188
  270,20160607,   94,  205
  270,20160608,  104,  160
  270,20160609,   82,  162
  270,20160610,   96,  161
  270,20160611,  105,  181
  270,20160612,  123,  201
  270,20160613,  145,  201
  270,20160614,  132,  191
  270,20160615,  114,  187
  270,20160616,  106,  204
  270,20160617,  127,  188
  270,20160618,  113,  174
  270,20160619,  116,  168
  270,20160620,  138,  162
  270,20160621,  135,  224
  270,20160622,  138,  229
  270,20160623,  187,  267
  270,20160624,  122,  213
  270,20160625,  112,  192
  270,20160626,  115,  183
  270,20160627,  100,  178
  270,20160628,  103,  189
  270,20160629,  133,  188
  270,20160630,  141,  181
  270,20160701,  139,  170
  270,20160702,  126,  174
  270,20160703,  112,  189
  270,20160704,  115,  216
  270,20160705,  122,  179
  270,20160706,  103,  179
  270,20160707,   96,  214
  270,20160708,  136,  193
  270,20160709,  119,  212
  270,20160710,  163,  238
  270,20160711,  159,  197
  270,20160712,  130,  198
  270,20160713,  105,  179
  270,20160714,  117,  176
  270,20160715,  125,  197
  270,20160716,  151,  195
  270,20160717,  141,  210
  270,20160718,  135,  229
  270,20160719,  135,  283
  270,20160720,  184,  317
  270,20160721,  171,  277
  270,20160722,  162,  231
  270,20160723,  165,  217
  270,20160724,  163,  243
  270,20160725,  142,  217
  270,20160726,  136,  225
  270,20160727,  128,  214
  270,20160728,  117,  208
  270,20160729,  156,  215
  270,20160730,  149,  207
  270,20160731,  130,  203
  270,20160801,  129,  199
  270,20160802,  135,  196
  270,20160803,  165,  210
  270,20160804,  146,  209
  270,20160805,  134,  201
  270,20160806,  119,  213
  270,20160807,  121,  221
  270,20160808,  104,  188
  270,20160809,   97,  174
  270,20160810,   73,  166
  270,20160811,   78,  169
  270,20160812,  150,  196
  270,20160813,  114,  195
  270,20160814,  103,  194
  270,20160815,   82,  197
  270,20160816,   90,  191
  270,20160817,   87,  223
  270,20160818,   79,  206
  270,20160819,  102,  236
  270,20160820,  150,  210
  270,20160821,  147,  194
  270,20160822,  152,  199
  270,20160823,  177,  255
  270,20160824,  181,  295
  270,20160825,  195,  304
